DATE,MKT,VAL,MOM,QUAL,RF
1927-08-31,-0.00495783742253,0.00141832570795,-0.00324810306993,,0.0001344
1927-09-01,0.00729867423799,-0.00360849345438,0.000191198329178,,0.0001008
1927-09-02,0.00526875768265,0.00201763636556,0.000509635315727,,0.0001008
1927-09-03,0.00570023799595,-0.00271223019602,-0.00227326857714,,0.0001008
1927-09-05,-0.0001008,0.0,0.0,,0.0001008
1927-09-06,0.0100458054058,0.000796831190678,-0.000224347745958,,0.0001008
1927-09-07,0.00571893923149,-0.00226178684434,-0.00435196260891,,0.0001008
1927-09-08,-0.000659261593635,0.00365525514083,-0.00227217408141,,0.0001008
1927-09-09,-0.00675461561936,-0.00148508711551,-0.00777455565694,,0.0001008
1927-09-10,0.00453739887076,0.0016312788648,-0.000341253498106,,0.0001008
1927-09-12,-0.00366360208351,-0.000329217696643,-0.00234106670431,,0.0001008
1927-09-13,0.0131700804626,-0.00229589332965,0.00172684923833,,0.0001008
1927-09-14,0.0028825045811,-0.00498065407545,0.0104743135049,,0.0001008
1927-09-15,0.00288791217302,-0.00329359087407,0.00305457332076,,0.0001008
1927-09-16,3.52166315348e-05,-0.00267612889874,0.00880288701803,,0.0001008
1927-09-17,-0.00278852829211,-0.000619964617505,-0.00132982321641,,0.0001008
1927-09-19,-0.0034928070883,-0.00538339688616,-0.000647825164997,,0.0001008
1927-09-20,0.0055120752437,0.00654310540759,0.000708986759015,,0.0001008
1927-09-21,-0.0013233111344,-0.000941331335251,-0.00691672643961,,0.0001008
1927-09-22,-0.0108515782897,-0.00666056807744,0.000125238392076,,0.0001008
1927-09-23,0.0057728821467,-0.0013586929618,0.00574995489159,,0.0001008
1927-09-24,0.00610358688817,-0.000433017787628,0.00431157532411,,0.0001008
1927-09-26,-0.00896136421319,0.000588097238601,-0.00439437687512,,0.0001008
1927-09-27,0.00210695126336,-0.00152447572651,0.00275140530061,,0.0001008
1927-09-28,-0.00401597810637,0.00241532086737,-0.00129632214299,,0.0001008
1927-09-29,0.000879459265661,-0.0033853890511,0.00189633051248,,0.0001008
1927-09-30,0.0124152156235,-0.00114823490759,0.00399597800021,,0.0001008
1927-10-01,0.00526113383075,0.00289227453163,0.00297650025931,,0.00012
1927-10-03,0.00212882582158,0.00503380645924,0.00335137899302,,0.00012
1927-10-04,-0.00384200263694,-0.0110543108682,0.00305049702079,,0.00012
1927-10-05,-0.00288288778806,-0.00181840643548,0.00144702388069,,0.00012
1927-10-06,0.00217603445729,0.00252053072417,0.00468489679717,,0.00012
1927-10-07,-0.00692990961651,-0.00705581091227,-0.00079061991812,,0.00012
1927-10-08,-0.0037716662111,0.000213325382486,-0.000280161251895,,0.00012
1927-10-10,-0.00490078757839,-0.0035063921865,5.7741975202e-05,,0.00012
1927-10-11,-5.32510895117e-05,0.000441005619748,0.00273407999126,,0.00012
1927-10-12,-0.00012,0.0,0.0,,0.00012
1927-10-13,0.00706737523462,-0.00645233490376,0.00533522760869,,0.00012
1927-10-14,-0.00037217806431,0.00159840375614,-0.00581595648791,,0.00012
1927-10-15,0.000142544971665,0.000254085448675,0.00471107182195,,0.00012
1927-10-17,-0.0115665190204,-0.00468403772045,-0.00517473929575,,0.00012
1927-10-18,0.00256630388598,-0.000318383668461,0.00214791165316,,0.00012
1927-10-19,-0.00801263206357,0.00500538253446,-0.00265074183037,,0.00012
1927-10-20,-0.00971953368807,0.00155214389571,-0.00344567598505,,0.00012
1927-10-21,-0.00806764330953,-0.00547081674551,-0.0112388815359,,0.00012
1927-10-22,-0.00650043323095,0.00374297379453,-0.00699183535063,,0.00012
1927-10-24,0.00355796815605,-0.00591055216762,-0.00442987353274,,0.00012
